2.942761	6.506267	-3.020393	1.185786	24.237961	14.021196	-0.401629	2.836613	5.28312	71.568176	66.814255	28.43564	-4.760274
48.763577	34.083782	15.676888	52.952415	92.02153	64.926392	79.394318	124.04364	61.305325	252.638901	247.425003	124.614967	51.423004
155.242249	98.97834	75.547737	176.907288	219.627975	172.084366	285.983856	396.196869	195.707245	544.901611	560.609009	308.740784	200.570297
332.433197	215.538757	211.550018	386.154602	406.819244	341.378418	656.520752	817.317627	432.45282	886.92334	949.637024	581.489136	479.017975
552.487854	376.469666	446.411407	646.314575	628.091736	545.705017	1128.369385	1281.501221	750.661377	1189.759644	1296.890625	890.179993	860.907959
753.069641	545.289246	765.224182	885.979187	855.101685	745.937927	1541.077881	1660.426392	1075.618652	1363.385254	1498.809082	1143.039063	1227.883301
879.229675	685.027832	1108.341309	1053.642822	1084.414551	934.93689	1754.727905	1886.269043	1307.555786	1383.2677	1527.051636	1270.299072	1448.308838
927.980591	787.255981	1357.940552	1160.804199	1318.653564	1141.883789	1751.744019	1980.284668	1397.880737	1311.856079	1431.287598	1262.0625	1493.198853
956.923645	857.484741	1432.458008	1259.561035	1494.752197	1348.779297	1602.8573	2015.773804	1371.588501	1228.320313	1294.101196	1172.998657	1418.31189
1044.924438	892.154053	1392.051758	1359.378662	1560.081909	1449.835449	1403.264526	2039.80249	1271.710571	1161.661865	1172.073242	1073.97998	1292.768799
1199.923462	889.784058	1315.330933	1408.030151	1577.203491	1463.804077	1232.065063	2036.798462	1136.307129	1104.136597	1078.348633	1002.630798	1169.299194
1304.365723	855.593323	1249.724731	1383.285889	1577.12915	1445.279175	1116.011597	1970.700684	1010.304321	1047.443237	1007.599365	958.798218	1078.042725
1336.976563	807.49884	1207.498169	1312.317383	1548.45166	1397.85376	1043.30127	1840.28186	922.612122	992.883301	953.91803	928.566895	1021.886841
1338.965576	774.452515	1183.171021	1228.96582	1495.641846	1331.968018	998.137939	1681.450073	871.549622	945.630371	913.372437	901.213135	989.091492
1304.971069	773.219604	1163.035767	1159.14917	1435.202515	1273.258301	967.66156	1532.665649	845.245422	906.607056	882.817017	876.2146	971.185242
1237.84436	793.51947	1135.269409	1111.459717	1372.611206	1220.594604	942.961426	1410.965576	830.939392	873.348755	856.770508	859.043457	960.531799
1163.134399	817.765869	1103.14624	1079.128052	1307.483887	1165.359985	920.988892	1314.329102	818.890625	844.506226	831.259583	851.174988	952.040283
1093.893433	838.204834	1077.020996	1052.766968	1244.103149	1111.680542	904.584045	1233.819702	806.659607	822.648071	808.634888	848.141785	945.22937
1033.806274	856.178955	1062.589478	1035.967407	1191.585693	1069.609863	897.20282	1163.172729	798.337402	812.063049	794.866272	845.496094	944.346191
989.215637	876.069702	1061.79126	1039.231445	1155.91748	1042.447876	899.728271	1102.856934	798.723389	813.345581	792.925659	843.842773	953.65448
969.138367	897.70105	1072.461548	1060.233276	1135.593262	1027.506836	910.703247	1056.115112	807.958862	821.800842	800.952759	846.71991	972.423462
973.583008	917.238037	1088.594849	1089.401123	1126.615845	1022.812866	927.703064	1022.291626	822.17041	832.336853	815.519897	855.501099	996.110474
992.469421	933.06311	1103.458008	1119.110718	1125.700317	1024.286743	948.200317	996.197998	838.038635	843.058105	834.173035	868.364014	1020.513794
1015.823303	946.34845	1114.093506	1146.0625	1128.833496	1023.955261	969.970825	973.102722	854.337524	854.670959	855.186157	883.311829	1044.142578
1036.216919	958.947693	1121.511597	1169.202271	1133.073608	1016.556702	990.08667	952.756958	871.621948	868.080811	876.872009	899.988586	1067.901489
1047.31311	972.541077	1128.550537	1189.151123	1139.173706	1005.362671	1005.570435	938.131836	890.246582	882.807861	897.499878	919.010071	1092.776733
1048.334595	988.602417	1138.244995	1208.318726	1148.506104	997.062561	1015.524353	930.95874	909.304871	897.472046	916.226379	940.402954	1118.104858
1045.793579	1007.695679	1151.799561	1228.253906	1160.97168	996.601318	1021.572388	930.143982	928.891052	911.569824	933.902588	963.120972	1142.090088
1047.122192	1029.685059	1168.219604	1248.883545	1176.212036	1005.569641	1026.559326	933.538147	950.917603	925.834534	952.426636	985.817017	1163.464478
1055.79834	1054.249268	1185.81311	1269.093994	1192.783813	1021.992493	1032.709351	940.239258	977.442017	941.543396	973.56488	1007.723572	1181.920044
1070.957153	1080.671875	1203.270142	1287.574097	1208.414429	1042.670532	1041.207031	951.215637	1008.363403	959.672791	997.810364	1028.810669	1197.875366
1089.173218	1107.828613	1219.771118	1303.646851	1221.35083	1065.065186	1052.496094	966.505859	1041.136719	980.291748	1024.085205	1049.457031	1212.131104
1108.016602	1134.497681	1234.825073	1317.223633	1231.200806	1087.340332	1066.527344	984.169189	1072.934937	1002.678833	1050.562012	1070.176514	1225.551147
1127.678467	1159.706665	1248.485962	1328.302124	1238.603638	1108.103271	1082.901489	1003.171448	1101.864624	1025.930176	1075.800781	1091.340942	1238.498169
1148.110352	1182.62146	1261.476807	1337.215332	1244.373169	1126.415283	1100.632324	1024.012817	1127.11731	1049.349854	1098.828003	1113.056641	1250.693115
1167.893311	1202.629883	1274.946289	1345.028442	1249.555908	1142.153198	1118.186035	1048.945068	1148.502563	1072.178955	1118.500732	1135.203003	1261.604004
1185.533936	1219.936523	1289.688843	1352.967773	1254.714111	1155.848999	1134.010376	1080.153931	1166.127319	1093.259644	1133.525879	1157.279907	1270.825195
1200.679199	1235.47937	1305.307861	1361.861572	1260.207153	1168.273926	1146.693359	1118.016113	1180.322754	1111.326294	1143.082397	1178.398315	1278.36145
