0	0.002601156	0	0.009839492
0.790178571	0.0439279	0.910308442	0.056301481
1.561011905	0.120416258	1.581845238	0.11677424
2.111607143	0.205667622	2.0703125	0.193916147
2.716889881	0.289006849	2.352678571	0.276072893
3.253720238	0.378448406	2.59375	0.359487049
3.983630952	0.472441817	2.664720696	0.456009012
4.754464286	0.54713022	2.861979167	0.581060897
5.635416667	0.621455273	3.006696429	0.691071052
6.654017857	0.701359876	3.122321429	0.787448626
7.680484694	0.765723198	3.220238095	0.873220092
8.608630952	0.835171626	3.319345238	0.960409635
9.489583333	0.909125371	3.435470779	1.049177002
10.49638605	0.982663859	3.621428571	1.161665806
11.66749339	1.050008088	3.844207875	1.275254602
13.00115741	1.125356003	4.0375	1.380945629
14.16964286	1.198711679	4.177083333	1.460240798
15.06160714	1.25670002	4.385526896	1.526891304
16.1825105	1.329343489	4.642857143	1.585306565
16.91369048	1.381003669	5	1.635910405
17.83035714	1.428295385	5.546130952	1.661238882
19.29613095	1.49789854	5.982142857	1.635981369
20.89285714	1.573168589	6.482142857	1.592731797
22.40029762	1.648210831	7.256970551	1.534381842
23.86607143	1.720170357	8.053493108	1.474785201
25.51537698	1.798994234	9.283708592	1.428669343
27.05222506	1.872662962	10.53928571	1.394662039
28.359375	1.934717079	11.67565035	1.34680005
29.36607143	1.979554389	13.39880952	1.319495315
30.40468358	2.026933839	14.46428571	1.325900599
31.51110348	2.072250506	15.28777473	1.345029282
32.61343864	2.118211657	16.07142857	1.37298204
33.51388889	2.149912693	16.84857348	1.413231116
35.409913	2.214942728	18.02076247	1.473457614
36.92146164	2.262393972	19.38194444	1.536727543
38.68452381	2.305181525	20.85019841	1.606678424
40.35714286	2.341489758	22.27916667	1.676988885
42.0297619	2.367819116	23.53455688	1.747883907
43.79166667	2.385986171	24.78663004	1.818638992
45.55357143	2.3967735	25.91454082	1.887027233
47.31547619	2.402911964	26.8885582	1.952629805
49.06636905	2.399214012	27.9862013	2.015451563
50.91128663	2.382893089	29.27664171	2.085850567
52.81642316	2.355323704	30.6671947	2.152855785
54.52827381	2.32527026	32.37078373	2.210529406
56.21009199	2.288328589	34.1231685	2.264530764
58.1671627	2.23779959	36.08482143	2.307305546
59.93634259	2.177318244	38.02217262	2.346438003
61.65731293	2.113429169	40.07705026	2.377882171
63.36178221	2.039725647	42.0297619	2.394454028
64.73244048	1.980225797	43.79166667	2.397916017
66.08692227	1.914996694	45.55357143	2.397034395
67.01860119	1.866202623	47.4047619	2.38779591
67.97380952	1.813027973	49.16666667	2.370263517
69.30625	1.738045972	51.10714286	2.346593205
70.4275085	1.672426866	52.67523604	2.31882983
71.61961996	1.599697702	54.23095238	2.291338429
72.66329887	1.533311329	55.29285714	2.261241695
73.52380952	1.477303322	56.42672619	2.229695256
74.56994048	1.406057023	57.6060119	2.19503842
75.5610119	1.336817992	58.91845238	2.155118356
76.55208333	1.266991059	60.08796296	2.110354283
77.41468254	1.203652715	61.35198413	2.062540949
78.7328869	1.113045617	62.77496693	2.006943913
79.61689815	1.043202107	64.10357143	1.94323053
80.515625	0.974228696	65.52019558	1.875256561
81.45714286	0.901086654	66.72366718	1.813801691
82.52529762	0.823135258	67.86807266	1.74955109
83.51636905	0.748478681	69.01679422	1.691339868
84.41815476	0.677051328	69.96428571	1.633813885
85.6286526	0.59712358	71.13102324	1.562698805
86.76591117	0.515362143	72.22815476	1.496473791
87.83660714	0.447998218	73.32175207	1.427902332
88.93303571	0.381958947	74.4863237	1.347362714
90.25446429	0.310090455	75.64448052	1.271142523
91.62490079	0.244501639	76.70953798	1.200357795
93.17271825	0.186826866	77.77912415	1.118120097
94.88690476	0.132918229	78.98051304	1.037789034
96.64880952	0.08573751	80.07765152	0.956372228
98.41071429	0.051750985	81.08443323	0.879384169
100	0.027226874	82.11190476	0.808129237
NaN	NaN	82.85833333	0.751609217
NaN	NaN	83.7514881	0.689639639
NaN	NaN	84.63484432	0.625824048
NaN	NaN	85.43675595	0.575400286
NaN	NaN	86.07738095	0.527241826
NaN	NaN	87.01968864	0.465218225
NaN	NaN	87.97481685	0.410582968
NaN	NaN	89.10901915	0.347353252
NaN	NaN	90.36675824	0.283730842
NaN	NaN	91.8672619	0.221483564
NaN	NaN	93.7172619	0.158338631
NaN	NaN	95.6577381	0.104803462
NaN	NaN	97.41964286	0.06769199
NaN	NaN	99.18154762	0.03997127
NaN	NaN	100	0.026405304
